date,panchayat_id,gp_code,panchayat_name,block_name,district_name,latitude,longitude,coarse_rain_mm,coarse_tmax_c,coarse_tmin_c,elevation_dem_m,slope_deg,aspect_sin,aspect_cos,terrain_roughness_m,relative_elevation_m,nearest_river,distance_to_river_m,sand_pct,clay_pct,silt_pct,soil_type,month,day_of_year,day_of_year_sin,day_of_year_cos,monsoon_phase,target_rain_binary,target_rain_mm,target_tmax_c,target_tmin_c
2024-12-31,WB_108980,108980,NADIA_BLOCK_4_GP_1,NADIA_BLOCK_4,Nadia,23.15151387,88.44222232,0.0,22.9,14.8,14.59,0.19,-1.0,0.0055,0.64,0.12,Hooghly/Ganga,5957.371966154699,16.81,34.19,49.0,non_sandy,12,366,0.012901,0.999917,winter,0,0.0,23.24,15.07
2024-05-30,WB_109023,109023,NADIA_BLOCK_7_GP_11,NADIA_BLOCK_7,Nadia,23.35180627,88.51921986,0.2,36.0,29.3,15.75,0.18,-0.1096,-0.994,0.7,1.24,Jalangi,5687.031238007737,16.69,34.49,48.82,non_sandy,5,151,0.517586,-0.855631,pre_monsoon,0,0.19,35.76,29.1
2025-02-11,WB_109116,109116,NADIA_BLOCK_16_GP_5,NADIA_BLOCK_16,Nadia,24.04999428,88.75503356,0.0,26.8,13.9,16.01,0.18,0.9332,0.3594,0.62,0.3,Jalangi,13337.92106603272,16.18,35.52,48.3,non_sandy,2,42,0.661263,0.750154,winter,0,0.0,26.77,13.87
2025-05-19,WB_109072,109072,NADIA_BLOCK_12_GP_5,NADIA_BLOCK_12,Nadia,23.72966049,88.65149403,11.1,32.6,25.9,16.78,0.18,0.0055,-1.0,0.67,0.91,Jalangi,13495.916818988764,16.43,35.05,48.52,non_sandy,5,139,0.681972,-0.731378,pre_monsoon,1,11.22,32.63,25.92
2025-12-14,WB_109090,109090,NADIA_BLOCK_14_GP_1,NADIA_BLOCK_14,Nadia,23.8985278,88.70701072,0.0,25.5,14.1,17.04,0.17,-0.2227,0.9749,0.63,0.41,Jalangi,13627.104636745958,16.3,35.3,48.4,non_sandy,12,348,-0.292406,0.956294,winter,0,0.0,25.56,14.15
2024-09-04,WB_108947,108947,NADIA_BLOCK_1_GP_1,NADIA_BLOCK_1,Nadia,22.93853003,88.36528351,8.4,31.6,26.1,13.45,0.16,-0.4939,-0.8695,0.55,-0.05,Hooghly/Ganga,3362.3186023572443,16.96,33.88,49.16,non_sandy,9,248,-0.902099,-0.43153,monsoon,1,8.82,31.58,26.08
2024-09-26,WB_108962,108962,NADIA_BLOCK_2_GP_5,NADIA_BLOCK_2,Nadia,22.99246954,88.39017046,33.4,28.5,24.5,13.95,0.18,0.2699,-0.9629,0.67,0.75,Hooghly/Ganga,657.9094088128908,16.94,33.95,49.11,non_sandy,9,270,-0.997707,-0.067683,monsoon,1,38.18,28.68,24.65
2024-02-17,WB_109007,109007,NADIA_BLOCK_6_GP_6,NADIA_BLOCK_6,Nadia,23.32206316,88.49878359,0.0,27.8,14.0,14.55,0.16,-0.9576,-0.288,0.53,-0.02,Jalangi,8631.381651249669,16.68,34.45,48.87,non_sandy,2,48,0.735034,0.678031,winter,0,0.0,27.92,14.1
2024-05-28,WB_109107,109107,NADIA_BLOCK_15_GP_7,NADIA_BLOCK_15,Nadia,23.94864582,88.72935598,7.3,34.5,25.0,15.42,0.18,-0.847,-0.5316,0.63,0.13,Jalangi,14235.745303714766,16.28,35.36,48.36,non_sandy,5,149,0.546711,-0.837321,pre_monsoon,1,7.06,34.53,25.03
2025-08-04,WB_109062,109062,NADIA_BLOCK_11_GP_6,NADIA_BLOCK_11,Nadia,23.67594259,88.62096729,46.6,31.2,25.4,15.53,0.17,0.9987,0.0512,0.58,0.3,Jalangi,11007.578582367123,16.43,34.98,48.59,non_sandy,8,216,-0.543105,-0.839665,monsoon,1,50.92,31.18,25.38
2025-01-24,WB_108953,108953,NADIA_BLOCK_1_GP_7,NADIA_BLOCK_1,Nadia,22.9549228,88.35910529,0.0,27.7,15.4,12.79,0.17,-0.7724,-0.6351,0.57,-0.71,Hooghly/Ganga,4141.676477505356,16.91,33.91,49.18,non_sandy,1,24,0.401229,0.915978,winter,0,0.0,28.06,15.69
2025-09-27,WB_109080,109080,NADIA_BLOCK_13_GP_2,NADIA_BLOCK_13,Nadia,23.81221082,88.67812286,9.1,32.0,26.2,15.67,0.16,-0.2419,0.9703,0.59,-0.12,Jalangi,13512.211559514884,16.36,35.17,48.47,non_sandy,9,270,-0.997707,-0.067683,monsoon,1,7.5,32.15,26.32
2024-09-25,WB_108993,108993,NADIA_BLOCK_5_GP_3,NADIA_BLOCK_5,Nadia,23.22335016,88.47307273,33.5,30.2,24.8,12.95,0.16,0.1385,0.9904,0.56,-0.48,Hooghly/Ganga,9629.526785441185,16.78,34.3,48.92,non_sandy,9,269,-0.996395,-0.084835,monsoon,1,34.17,30.12,24.74
2024-02-22,WB_109024,109024,NADIA_BLOCK_8_GP_1,NADIA_BLOCK_8,Nadia,23.45703163,88.54929829,1.4,28.4,20.3,15.61,0.18,0.8742,0.4855,0.6,0.32,Jalangi,5036.626951075072,16.6,34.65,48.75,non_sandy,2,53,0.790563,0.61238,winter,1,1.18,28.42,20.32
2024-08-24,WB_109066,109066,NADIA_BLOCK_11_GP_10,NADIA_BLOCK_11,Nadia,23.6714672,88.63728662,1.1,30.8,25.3,14.73,0.18,0.963,0.2696,0.6,-0.5,Jalangi,12710.895395200045,16.49,34.96,48.55,non_sandy,8,237,-0.804826,-0.593511,monsoon,1,1.08,30.96,25.43
2025-03-09,WB_108966,108966,NADIA_BLOCK_2_GP_9,NADIA_BLOCK_2,Nadia,23.03410825,88.38754101,0.0,31.6,19.4,12.88,0.18,0.9827,-0.1854,0.6,-0.32,Hooghly/Ganga,586.2002647132587,16.86,34.03,49.11,non_sandy,3,68,0.920659,0.390368,pre_monsoon,0,0.0,31.56,19.37
2025-02-09,WB_109110,109110,NADIA_BLOCK_15_GP_10,NADIA_BLOCK_15,Nadia,23.94137529,88.73659226,0.0,23.2,11.0,15.89,0.18,-0.907,-0.4211,0.63,0.6,Jalangi,15170.419853240728,16.31,35.35,48.34,non_sandy,2,40,0.635068,0.772456,winter,0,0.0,23.14,10.95
2024-11-09,WB_109099,109099,NADIA_BLOCK_14_GP_10,NADIA_BLOCK_14,Nadia,23.86737177,88.70521076,0.0,29.3,19.7,15.34,0.18,-0.2967,0.955,0.74,-1.29,Jalangi,14428.842400591879,16.35,35.24,48.41,non_sandy,11,314,-0.771773,0.635898,post_monsoon,0,0.0,29.25,19.66
2025-10-12,WB_109030,109030,NADIA_BLOCK_8_GP_7,NADIA_BLOCK_8,Nadia,23.45370201,88.54083897,0.0,31.7,23.7,15.85,0.18,0.8912,0.4536,0.6,0.56,Jalangi,4172.484818697623,16.58,34.65,48.77,non_sandy,10,285,-0.981947,0.189155,post_monsoon,0,0.0,31.49,23.53
2025-04-13,WB_109018,109018,NADIA_BLOCK_7_GP_6,NADIA_BLOCK_7,Nadia,23.35891813,88.52397997,0.0,33.6,23.2,15.58,0.18,-0.1717,-0.9852,0.7,1.07,Jalangi,5167.701119694528,16.69,34.5,48.81,non_sandy,4,103,0.979857,-0.199702,pre_monsoon,0,0.0,33.6,23.2
2025-08-08,WB_109027,109027,NADIA_BLOCK_8_GP_4,NADIA_BLOCK_8,Nadia,23.46490707,88.54556365,4.9,30.5,24.9,15.95,0.18,0.9347,0.3554,0.6,0.66,Jalangi,4654.807112539451,16.57,34.67,48.76,non_sandy,8,220,-0.599551,-0.800336,monsoon,1,4.44,30.15,24.62
2024-02-02,WB_109040,109040,NADIA_BLOCK_9_GP_6,NADIA_BLOCK_9,Nadia,23.5429703,88.57204399,0.1,25.8,15.8,15.69,0.18,-0.9966,-0.083,0.6,-0.0,Jalangi,7355.574279473094,16.51,34.78,48.71,non_sandy,2,33,0.537677,0.843151,winter,0,0.09,25.77,15.78
2024-01-20,WB_109009,109009,NADIA_BLOCK_6_GP_8,NADIA_BLOCK_6,Nadia,23.29588859,88.5033065,0.0,22.5,11.1,14.25,0.18,0.9971,-0.0755,0.56,-0.32,Jalangi,11533.924399546413,16.74,34.4,48.86,non_sandy,1,20,0.337301,0.941397,winter,0,0.0,22.29,10.93
2025-09-05,WB_109114,109114,NADIA_BLOCK_16_GP_3,NADIA_BLOCK_16,Nadia,24.02952637,88.75720123,1.2,32.6,25.3,15.69,0.18,0.9957,-0.0929,0.61,-0.02,Jalangi,14239.08563938018,16.22,35.48,48.3,non_sandy,9,248,-0.902099,-0.43153,monsoon,1,0.95,32.54,25.25
2024-07-02,WB_109048,109048,NADIA_BLOCK_10_GP_3,NADIA_BLOCK_10,Nadia,23.60044342,88.60621618,14.8,29.9,26.0,14.11,0.17,-0.8121,0.5835,0.59,-0.13,Jalangi,10281.983270302326,16.52,34.86,48.62,non_sandy,7,184,-0.023651,-0.99972,monsoon,1,13.74,29.95,26.04
2024-05-15,WB_109049,109049,NADIA_BLOCK_10_GP_4,NADIA_BLOCK_10,Nadia,23.60739539,88.5967795,0.0,35.6,26.1,14.1,0.18,-0.6052,0.796,0.66,-0.14,Jalangi,9251.952772707578,16.48,34.87,48.65,non_sandy,5,136,0.718792,-0.695225,pre_monsoon,0,0.0,35.65,26.14
2024-09-01,WB_109063,109063,NADIA_BLOCK_11_GP_7,NADIA_BLOCK_11,Nadia,23.6547201,88.63250476,6.9,30.3,25.9,14.75,0.18,0.991,0.1339,0.61,-0.48,Jalangi,12396.957606709691,16.5,34.93,48.57,non_sandy,9,245,-0.878637,-0.477489,monsoon,1,6.68,30.33,25.93
2025-08-24,WB_108960,108960,NADIA_BLOCK_2_GP_3,NADIA_BLOCK_2,Nadia,23.0100908,88.39450068,5.7,30.2,24.6,12.94,0.18,0.656,-0.7548,0.64,-0.26,Hooghly/Ganga,71.19191034709237,16.92,33.98,49.1,non_sandy,8,236,-0.794497,-0.607268,monsoon,1,5.99,30.22,24.62
2025-05-18,WB_109007,109007,NADIA_BLOCK_6_GP_6,NADIA_BLOCK_6,Nadia,23.32206316,88.49878359,7.3,30.1,25.5,14.55,0.16,-0.9576,-0.288,0.53,-0.02,Jalangi,8631.381651249669,16.68,34.45,48.87,non_sandy,5,138,0.694452,-0.719539,pre_monsoon,1,7.96,30.14,25.53
2024-01-07,WB_109014,109014,NADIA_BLOCK_7_GP_2,NADIA_BLOCK_7,Nadia,23.3882092,88.52169382,0.0,25.8,14.8,13.78,0.18,0.4105,-0.9119,0.7,-0.73,Jalangi,2573.2306329880316,16.64,34.55,48.81,non_sandy,1,7,0.120126,0.992759,winter,0,0.0,25.87,14.86
2025-01-14,WB_109007,109007,NADIA_BLOCK_6_GP_6,NADIA_BLOCK_6,Nadia,23.32206316,88.49878359,0.0,24.6,15.2,14.55,0.16,-0.9576,-0.288,0.53,-0.02,Jalangi,8631.381651249669,16.68,34.45,48.87,non_sandy,1,14,0.238513,0.971139,winter,0,0.0,24.68,15.27
2025-02-27,WB_109121,109121,NADIA_BLOCK_16_GP_10,NADIA_BLOCK_16,Nadia,24.06371458,88.75673336,0.0,28.2,16.3,16.26,0.18,0.9531,0.3026,0.62,0.55,Jalangi,13039.24795572188,16.16,35.54,48.3,non_sandy,2,58,0.840248,0.542202,winter,0,0.0,28.08,16.21
2024-09-30,WB_109102,109102,NADIA_BLOCK_15_GP_2,NADIA_BLOCK_15,Nadia,23.95587112,88.73363992,0.9,32.7,26.0,15.22,0.18,-0.9353,-0.3537,0.63,-0.07,Jalangi,14427.041843877127,16.28,35.37,48.35,non_sandy,9,274,-0.999999,0.001075,monsoon,1,0.73,32.74,26.03
2024-03-25,WB_109081,109081,NADIA_BLOCK_13_GP_3,NADIA_BLOCK_13,Nadia,23.819008,88.68567755,5.6,33.2,20.9,15.76,0.16,0.8424,0.5389,0.56,-0.03,Jalangi,14037.3721226101,16.37,35.17,48.46,non_sandy,3,85,0.99411,0.108377,pre_monsoon,1,5.85,33.3,20.98
2025-04-02,WB_108985,108985,NADIA_BLOCK_4_GP_6,NADIA_BLOCK_4,Nadia,23.14311299,88.43771652,0.0,35.7,24.5,14.23,0.18,-0.9936,0.1131,0.63,-0.24,Hooghly/Ganga,5428.912125490475,16.81,34.18,49.01,non_sandy,4,92,0.99993,-0.011826,pre_monsoon,0,0.0,35.52,24.36
2025-07-02,WB_109060,109060,NADIA_BLOCK_11_GP_4,NADIA_BLOCK_11,Nadia,23.65693541,88.62634374,20.0,32.2,25.9,15.19,0.18,0.9968,0.0798,0.61,-0.04,Jalangi,11748.432344564948,16.48,34.94,48.58,non_sandy,7,183,-0.006451,-0.999979,monsoon,1,19.28,32.16,25.87
2024-10-01,WB_109103,109103,NADIA_BLOCK_15_GP_3,NADIA_BLOCK_15,Nadia,23.97554177,88.73723357,2.0,32.2,26.1,15.22,0.18,-0.9036,0.4283,0.61,-0.07,Jalangi,14126.570562562176,16.25,35.41,48.34,non_sandy,10,275,-0.999833,0.018277,post_monsoon,1,2.0,32.32,26.19
2024-12-31,WB_109009,109009,NADIA_BLOCK_6_GP_8,NADIA_BLOCK_6,Nadia,23.29588859,88.5033065,0.0,22.6,14.6,14.25,0.18,0.9971,-0.0755,0.56,-0.32,Jalangi,11533.924399546413,16.74,34.4,48.86,non_sandy,12,366,0.012901,0.999917,winter,0,0.0,22.59,14.59
2024-02-27,WB_109123,109123,NADIA_BLOCK_17_GP_1,NADIA_BLOCK_17,Nadia,24.11418433,88.78888186,0.0,28.0,16.4,17.26,0.18,0.1557,-0.9878,0.66,0.11,Jalangi,14447.324605505826,16.17,35.6,48.23,non_sandy,2,58,0.840248,0.542202,winter,0,0.0,28.09,16.47
2025-03-18,WB_108961,108961,NADIA_BLOCK_2_GP_4,NADIA_BLOCK_2,Nadia,23.02111663,88.38558108,0.0,32.7,23.4,12.97,0.17,0.9222,-0.3868,0.6,-0.23,Hooghly/Ganga,892.7659719766523,16.87,34.01,49.12,non_sandy,3,77,0.969843,0.24373,pre_monsoon,0,0.0,32.58,23.31
2025-11-16,WB_108971,108971,NADIA_BLOCK_3_GP_3,NADIA_BLOCK_3,Nadia,23.08662075,88.4208649,0.0,27.2,16.1,14.96,0.17,0.9807,0.1957,0.58,0.15,Hooghly/Ganga,3247.6331685331375,16.86,34.1,49.04,non_sandy,11,320,-0.702148,0.712031,post_monsoon,0,0.0,27.33,16.2
2025-12-26,WB_109102,109102,NADIA_BLOCK_15_GP_2,NADIA_BLOCK_15,Nadia,23.95587112,88.73363992,0.0,21.7,11.0,15.22,0.18,-0.9353,-0.3537,0.63,-0.07,Jalangi,14427.041843877127,16.28,35.37,48.35,non_sandy,12,360,-0.09019,0.995925,winter,0,0.0,21.65,10.96
2025-02-25,WB_109020,109020,NADIA_BLOCK_7_GP_8,NADIA_BLOCK_7,Nadia,23.36979123,88.51428849,0.0,28.3,17.0,14.85,0.18,-0.07,-0.9975,0.71,0.34,Jalangi,3650.1885900441216,16.65,34.52,48.83,non_sandy,2,56,0.8211,0.570784,winter,0,0.0,28.32,17.02
2025-01-14,WB_109082,109082,NADIA_BLOCK_13_GP_4,NADIA_BLOCK_13,Nadia,23.82985932,88.67673025,0.0,23.9,14.2,16.3,0.18,0.8963,0.4435,0.58,0.51,Jalangi,12822.838925203429,16.33,35.2,48.47,non_sandy,1,14,0.238513,0.971139,winter,0,0.0,24.07,14.34
2025-01-17,WB_109024,109024,NADIA_BLOCK_8_GP_1,NADIA_BLOCK_8,Nadia,23.45703163,88.54929829,0.0,24.0,13.2,15.61,0.18,0.8742,0.4855,0.6,0.32,Jalangi,5036.626951075072,16.6,34.65,48.75,non_sandy,1,17,0.288291,0.957543,winter,0,0.0,23.91,13.13
2025-08-28,WB_109112,109112,NADIA_BLOCK_16_GP_1,NADIA_BLOCK_16,Nadia,24.03548042,88.76180579,8.8,31.3,25.4,15.39,0.19,0.9983,0.0579,0.61,-0.32,Jalangi,14484.112769901958,16.22,35.49,48.29,non_sandy,8,240,-0.83437,-0.551205,monsoon,1,8.91,31.14,25.27
2024-08-20,WB_109030,109030,NADIA_BLOCK_8_GP_7,NADIA_BLOCK_8,Nadia,23.45370201,88.54083897,3.4,32.0,24.0,15.85,0.18,0.8912,0.4536,0.6,0.56,Jalangi,4172.484818697623,16.58,34.65,48.77,non_sandy,8,233,-0.762114,-0.647443,monsoon,1,3.96,32.07,24.05
2025-09-09,WB_109089,109089,NADIA_BLOCK_13_GP_11,NADIA_BLOCK_13,Nadia,23.82827079,88.69014102,0.0,33.4,26.0,15.59,0.18,0.9237,0.3831,0.59,-0.2,Jalangi,14183.062495378115,16.37,35.19,48.44,non_sandy,9,252,-0.929634,-0.368484,monsoon,0,0.0,33.46,26.05
2024-12-15,WB_109126,109126,NADIA_BLOCK_17_GP_4,NADIA_BLOCK_17,Nadia,24.12711119,88.7894555,0.0,23.6,12.3,16.45,0.18,0.0266,-0.9996,0.7,-0.7,Jalangi,14065.95305096257,16.15,35.63,48.22,non_sandy,12,350,-0.259338,0.965787,winter,0,0.0,23.63,12.33
2024-07-04,WB_109018,109018,NADIA_BLOCK_7_GP_6,NADIA_BLOCK_7,Nadia,23.35891813,88.52397997,16.7,31.1,25.7,15.58,0.18,-0.1717,-0.9852,0.7,1.07,Jalangi,5167.701119694528,16.69,34.5,48.81,non_sandy,7,186,-0.058026,-0.998315,monsoon,1,15.85,31.07,25.68
2025-01-03,WB_109071,109071,NADIA_BLOCK_12_GP_4,NADIA_BLOCK_12,Nadia,23.76077427,88.65289327,0.0,22.1,10.3,14.86,0.18,-0.0476,-0.9989,0.76,-1.01,Jalangi,12658.034993008,16.38,35.1,48.52,non_sandy,1,3,0.051584,0.998669,winter,0,0.0,21.95,10.18
2025-08-20,WB_109005,109005,NADIA_BLOCK_6_GP_4,NADIA_BLOCK_6,Nadia,23.31269628,88.49076136,1.5,29.9,25.8,14.46,0.16,-0.6519,-0.7583,0.56,-0.11,Jalangi,9712.827446899286,16.68,34.44,48.88,non_sandy,8,232,-0.750864,-0.660457,monsoon,1,1.34,29.86,25.77
2025-11-29,WB_109131,109131,NADIA_BLOCK_17_GP_9,NADIA_BLOCK_17,Nadia,24.12522884,88.79448106,0.0,27.1,15.5,16.56,0.18,0.0921,-0.9957,0.68,-0.59,Jalangi,14616.073643746837,16.17,35.62,48.21,non_sandy,11,333,-0.526755,0.850017,post_monsoon,0,0.0,27.08,15.49
2025-05-27,WB_109053,109053,NADIA_BLOCK_10_GP_8,NADIA_BLOCK_10,Nadia,23.58907189,88.60904649,10.7,32.6,25.3,14.17,0.16,-0.924,-0.3823,0.55,-0.07,Jalangi,10685.958779718274,16.55,34.83,48.62,non_sandy,5,147,0.57519,-0.81802,pre_monsoon,1,9.6,32.62,25.32
2024-10-04,WB_108983,108983,NADIA_BLOCK_4_GP_4,NADIA_BLOCK_4,Nadia,23.14547609,88.44637698,16.1,30.6,25.1,14.8,0.19,-0.9933,0.1154,0.63,0.33,Hooghly/Ganga,6332.562986889438,16.84,34.18,48.98,non_sandy,10,278,-0.997559,0.069828,post_monsoon,1,16.32,30.68,25.16
2025-04-20,WB_109032,109032,NADIA_BLOCK_8_GP_9,NADIA_BLOCK_8,Nadia,23.47602889,88.54867566,3.8,33.8,24.1,15.74,0.18,0.9858,0.1678,0.61,0.45,Jalangi,4972.311376502958,16.56,34.68,48.76,non_sandy,4,110,0.948772,-0.315962,pre_monsoon,1,3.89,33.65,23.98
2024-05-15,WB_109028,109028,NADIA_BLOCK_8_GP_5,NADIA_BLOCK_8,Nadia,23.43392644,88.54730415,0.0,36.0,26.2,14.7,0.18,0.5869,0.8096,0.66,-0.59,Jalangi,4833.705357898263,16.63,34.61,48.76,non_sandy,5,136,0.718792,-0.695225,pre_monsoon,0,0.0,35.82,26.06
2024-09-07,WB_109029,109029,NADIA_BLOCK_8_GP_6,NADIA_BLOCK_8,Nadia,23.46323077,88.55424483,8.7,33.7,25.3,15.4,0.18,0.9651,0.2621,0.61,0.11,Jalangi,5541.735372060074,16.6,34.66,48.74,non_sandy,9,251,-0.923158,-0.384421,monsoon,1,9.29,33.57,25.2
2025-04-26,WB_108948,108948,NADIA_BLOCK_1_GP_2,NADIA_BLOCK_1,Nadia,22.94116672,88.35987584,3.6,38.3,27.5,13.26,0.17,-0.344,-0.939,0.6,-0.24,Hooghly/Ganga,3950.4168173722287,16.94,33.89,49.17,non_sandy,4,116,0.911169,-0.412034,pre_monsoon,1,4.14,38.02,27.27
2024-03-01,WB_109116,109116,NADIA_BLOCK_16_GP_5,NADIA_BLOCK_16,Nadia,24.04999428,88.75503356,0.0,29.6,15.3,16.01,0.18,0.9332,0.3594,0.62,0.3,Jalangi,13337.92106603272,16.18,35.52,48.3,non_sandy,3,61,0.867099,0.498137,pre_monsoon,0,0.0,29.72,15.4
2024-02-15,WB_108947,108947,NADIA_BLOCK_1_GP_1,NADIA_BLOCK_1,Nadia,22.93853003,88.36528351,0.0,27.3,17.2,13.45,0.16,-0.4939,-0.8695,0.55,-0.05,Hooghly/Ganga,3362.3186023572443,16.96,33.88,49.16,non_sandy,2,46,0.711276,0.702913,winter,0,0.0,27.22,17.14
2025-03-23,WB_109000,109000,NADIA_BLOCK_5_GP_10,NADIA_BLOCK_5,Nadia,23.21864393,88.46087318,0.0,29.2,18.5,12.88,0.16,-0.3804,0.9248,0.56,-0.55,Hooghly/Ganga,8359.582518177735,16.75,34.3,48.95,non_sandy,3,82,0.987196,0.159513,pre_monsoon,0,0.0,29.09,18.41
2024-05-07,WB_108985,108985,NADIA_BLOCK_4_GP_6,NADIA_BLOCK_4,Nadia,23.14311299,88.43771652,0.6,34.0,23.6,14.23,0.18,-0.9936,0.1131,0.63,-0.24,Hooghly/Ganga,5428.912125490475,16.81,34.18,49.01,non_sandy,5,128,0.807371,-0.590044,pre_monsoon,1,0.64,33.83,23.47
2024-04-29,WB_109073,109073,NADIA_BLOCK_12_GP_6,NADIA_BLOCK_12,Nadia,23.75251987,88.66107232,0.0,43.5,27.8,15.42,0.18,0.0195,-0.9998,0.7,-0.45,Jalangi,13716.346741687372,16.42,35.08,48.5,non_sandy,4,120,0.880683,-0.473706,pre_monsoon,0,0.0,43.44,27.75
2024-06-13,WB_109014,109014,NADIA_BLOCK_7_GP_2,NADIA_BLOCK_7,Nadia,23.3882092,88.52169382,0.0,36.8,28.5,13.78,0.18,0.4105,-0.9119,0.7,-0.73,Jalangi,2573.2306329880316,16.64,34.55,48.81,non_sandy,6,165,0.298569,-0.954388,monsoon,0,0.0,36.63,28.36
2025-09-18,WB_109045,109045,NADIA_BLOCK_9_GP_11,NADIA_BLOCK_9,Nadia,23.55203941,88.57635145,16.4,31.1,25.5,15.58,0.16,0.5961,-0.8029,0.74,-0.11,Jalangi,7741.1392283830455,16.51,34.79,48.7,non_sandy,9,261,-0.975336,-0.220724,monsoon,1,13.63,31.21,25.59
2024-04-18,WB_109045,109045,NADIA_BLOCK_9_GP_11,NADIA_BLOCK_9,Nadia,23.55203941,88.57635145,0.0,39.7,24.1,15.58,0.16,0.5961,-0.8029,0.74,-0.11,Jalangi,7741.1392283830455,16.51,34.79,48.7,non_sandy,4,109,0.954067,-0.299595,pre_monsoon,0,0.0,39.8,24.18
2024-05-25,WB_109017,109017,NADIA_BLOCK_7_GP_5,NADIA_BLOCK_7,Nadia,23.38736844,88.51659313,0.5,37.5,28.0,13.95,0.17,0.1968,-0.9804,0.7,-0.56,Jalangi,2198.4275880485006,16.62,34.55,48.83,non_sandy,5,146,0.589176,-0.808005,pre_monsoon,1,0.53,37.71,28.17
2024-04-26,WB_109117,109117,NADIA_BLOCK_16_GP_6,NADIA_BLOCK_16,Nadia,24.02040638,88.76181653,0.0,42.7,26.0,15.52,0.18,0.9973,-0.0739,0.61,-0.19,Jalangi,14994.234374125388,16.25,35.46,48.29,non_sandy,4,117,0.903946,-0.427646,pre_monsoon,0,0.0,42.42,25.77
2025-11-01,WB_108973,108973,NADIA_BLOCK_3_GP_5,NADIA_BLOCK_3,Nadia,23.06674578,88.41807225,25.4,30.2,24.3,14.34,0.18,0.5845,0.8114,0.67,-0.47,Hooghly/Ganga,2800.2927645137083,16.89,34.06,49.05,non_sandy,11,305,-0.8606,0.509282,post_monsoon,1,25.62,30.44,24.49
2024-05-29,WB_108973,108973,NADIA_BLOCK_3_GP_5,NADIA_BLOCK_3,Nadia,23.06674578,88.41807225,0.1,36.7,29.0,14.34,0.18,0.5845,0.8114,0.67,-0.47,Hooghly/Ganga,2800.2927645137083,16.89,34.06,49.05,non_sandy,5,150,0.532227,-0.846602,pre_monsoon,0,0.1,36.7,29.0
2025-06-07,WB_109028,109028,NADIA_BLOCK_8_GP_5,NADIA_BLOCK_8,Nadia,23.43392644,88.54730415,0.0,33.6,25.8,14.7,0.18,0.5869,0.8096,0.66,-0.59,Jalangi,4833.705357898263,16.63,34.61,48.76,non_sandy,6,158,0.411054,-0.911611,monsoon,0,0.0,33.66,25.85
2024-05-04,WB_108970,108970,NADIA_BLOCK_3_GP_2,NADIA_BLOCK_3,Nadia,23.07541158,88.4140255,0.0,40.1,26.7,14.9,0.18,0.8206,0.5715,0.62,0.09,Hooghly/Ganga,2457.473861311892,16.86,34.08,49.06,non_sandy,5,125,0.836733,-0.547611,pre_monsoon,0,0.0,40.04,26.65
2025-01-02,WB_109023,109023,NADIA_BLOCK_7_GP_11,NADIA_BLOCK_7,Nadia,23.35180627,88.51921986,0.0,21.4,11.3,15.75,0.18,-0.1096,-0.994,0.7,1.24,Jalangi,5687.031238007737,16.69,34.49,48.82,non_sandy,1,2,0.034398,0.999408,winter,0,0.0,21.51,11.39
2025-05-07,WB_108980,108980,NADIA_BLOCK_4_GP_1,NADIA_BLOCK_4,Nadia,23.15151387,88.44222232,0.0,33.6,24.0,14.59,0.19,-1.0,0.0055,0.64,0.12,Hooghly/Ganga,5957.371966154699,16.81,34.19,49.0,non_sandy,5,127,0.817401,-0.576069,pre_monsoon,0,0.0,33.79,24.15
2025-03-22,WB_109021,109021,NADIA_BLOCK_7_GP_9,NADIA_BLOCK_7,Nadia,23.36881725,88.53026832,1.7,26.7,20.0,15.0,0.18,-0.1732,-0.9849,0.7,0.49,Jalangi,4636.47129076816,16.7,34.51,48.79,non_sandy,3,81,0.984306,0.176471,pre_monsoon,1,1.59,26.95,20.2
2025-12-15,WB_109057,109057,NADIA_BLOCK_11_GP_1,NADIA_BLOCK_11,Nadia,23.66991191,88.62594074,0.0,24.9,14.4,15.28,0.18,0.9782,0.2078,0.57,0.05,Jalangi,11574.499534871022,16.45,34.96,48.59,non_sandy,12,349,-0.275913,0.961183,winter,0,0.0,24.94,14.43
2025-01-01,WB_109042,109042,NADIA_BLOCK_9_GP_8,NADIA_BLOCK_9,Nadia,23.53638645,88.58222382,0.0,22.4,12.4,16.3,0.18,-0.9978,-0.0663,0.59,0.61,Jalangi,8395.369948052168,16.56,34.76,48.68,non_sandy,1,1,0.017202,0.999852,winter,0,0.0,22.46,12.44
2024-12-28,WB_109082,109082,NADIA_BLOCK_13_GP_4,NADIA_BLOCK_13,Nadia,23.82985932,88.67673025,0.0,24.9,13.4,16.3,0.18,0.8963,0.4435,0.58,0.51,Jalangi,12822.838925203429,16.33,35.2,48.47,non_sandy,12,363,-0.038696,0.999251,winter,0,0.0,24.9,13.4
2025-08-18,WB_108960,108960,NADIA_BLOCK_2_GP_3,NADIA_BLOCK_2,Nadia,23.0100908,88.39450068,3.6,31.9,26.3,12.94,0.18,0.656,-0.7548,0.64,-0.26,Hooghly/Ganga,71.19191034709237,16.92,33.98,49.1,non_sandy,8,230,-0.727701,-0.685894,monsoon,1,3.47,31.85,26.26
